step,rollout/ep_rew_mean,train/entropy_loss,entropy,algorithm,condition,safety,seed,experiment,run_id
100353,-72.67165707532436,-2.1234695639031833,2.1234695639031833,FP3O,Type-Conditioned,True,seed_3,FP3O_Coupled_Safety_True,39
2048,-245.08694658248086,-3.0133150792546375,3.0133150792546375,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
4054,-247.89971510530683,-2.9805967595242593,2.9805967595242593,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
6060,-233.80945300006923,-2.9504488075523883,2.9504488075523883,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
8066,-231.09610004867824,-2.9028865194241664,2.9028865194241664,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
10072,-220.85612276557933,-2.857669835997856,2.857669835997856,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
12079,-218.72263379091868,-2.8193297545024936,2.8193297545024936,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
14085,-202.91236298611955,-2.7559518088206683,2.7559518088206683,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
16091,-190.82496959743776,-2.708683087920242,2.708683087920242,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
18097,-192.2803341412739,-2.7026290815664824,2.7026290815664824,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
20104,-184.2854411719162,-2.698085739754507,2.698085739754507,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
22110,-178.20827555700242,-2.667253797636074,2.667253797636074,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
24116,-167.2024564109321,-2.6484287670253064,2.6484287670253064,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
26122,-170.5002617338461,-2.626357445405177,2.626357445405177,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
28128,-161.4838455612569,-2.6386975144999245,2.6386975144999245,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
30135,-150.16712088306048,-2.6231207442185003,2.6231207442185003,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
32141,-155.29590667960582,-2.592519695085531,2.592519695085531,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
34147,-154.12965604681494,-2.554323195471309,2.554323195471309,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
36153,-155.9521952279109,-2.5119684341406163,2.5119684341406163,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
38160,-145.7468623289554,-2.494238298636093,2.494238298636093,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
40166,-130.43079854208545,-2.466381976255511,2.466381976255511,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
42172,-112.33973186899112,-2.4334211353900796,2.4334211353900796,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
44178,-103.76572347830172,-2.4119145869895067,2.4119145869895067,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
46184,-87.51250088205674,-2.3872930758759794,2.3872930758759794,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
48191,-88.33211909799124,-2.3934837664317095,2.3934837664317095,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
50197,-89.25888273278571,-2.388850676944682,2.388850676944682,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
52203,-80.84294509513032,-2.374406292935669,2.374406292935669,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
54209,-71.04970826294027,-2.375136783818622,2.375136783818622,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
56216,-64.29731071660781,-2.3607509666306314,2.3607509666306314,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
58222,-67.27739086907901,-2.3383365555880595,2.3383365555880595,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
60228,-60.09091019111841,-2.3397571197150175,2.3397571197150175,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
62234,-58.940269689251934,-2.330710935867684,2.330710935867684,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
64240,-49.13230565589855,-2.3080636618898978,2.3080636618898978,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
66247,-42.155523835139235,-2.2949265969108943,2.2949265969108943,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
68253,-41.37247663286709,-2.2770964857639964,2.2770964857639964,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
70259,-38.661256817071674,-2.257082575573043,2.257082575573043,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
72265,-38.1316255711877,-2.2570150397654123,2.2570150397654123,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
74272,-33.76152653710892,-2.262956896670352,2.262956896670352,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
76278,-26.58874830797482,-2.2431466302814496,2.2431466302814496,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
78284,-27.17761906276133,-2.239137015636744,2.239137015636744,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
80290,-22.666541057454246,-2.2268498757998896,2.2268498757998896,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
82296,-22.089273256779492,-2.21686440326518,2.21686440326518,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
84303,-22.113858001390625,-2.207226452908865,2.207226452908865,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
86309,-20.04509776203051,-2.1971476065972357,2.1971476065972357,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
88315,-20.512320971829723,-2.1929435034325135,2.1929435034325135,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
90321,-19.41867843411095,-2.1846821784405748,2.1846821784405748,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
92328,-19.54464075551534,-2.1821617126421793,2.1821617126421793,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
94334,-13.693308803391385,-2.1780865211393907,2.1780865211393907,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
96340,-12.672817364609285,-2.1736264137382206,2.1736264137382206,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
98346,-12.541696555607494,-2.1684422676135626,2.1684422676135626,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
100353,-10.984102901932177,-2.1683303046569553,2.1683303046569553,FP3O,Type-Conditioned,True,seed_4,FP3O_Coupled_Safety_True,39
2048,-243.83226640351742,-2.999878705336239,2.999878705336239,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
4054,-242.53786924450276,-2.988689537160425,2.988689537160425,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
6060,-238.56707497506065,-2.9833167290542373,2.9833167290542373,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
8066,-246.1208656560642,-3.0007162627556383,3.0007162627556383,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
10072,-242.45639658266168,-2.9963990275218118,2.9963990275218118,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
12079,-244.74271542020776,-2.984463091357133,2.984463091357133,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
14085,-241.27224338640067,-2.987379913108212,2.987379913108212,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
16091,-244.14114966507063,-2.9489743683975167,2.9489743683975167,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
18097,-250.78842443715754,-2.9471447895115106,2.9471447895115106,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
20104,-255.3439572007544,-2.951762011853565,2.951762011853565,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
22110,-252.09903463560858,-2.926429989236269,2.926429989236269,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
24116,-248.61642622108536,-2.93696979798589,2.93696979798589,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
26122,-250.43930009161593,-2.9353841279018735,2.9353841279018735,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
28128,-245.8051732113381,-2.924182750291788,2.924182750291788,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
30135,-250.98966437329744,-2.9266126053397277,2.9266126053397277,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
32141,-248.99818069292542,-2.9475287365408955,2.9475287365408955,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
34147,-251.6820601984804,-2.940328893731501,2.940328893731501,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
36153,-251.70501894416992,-2.934319724313591,2.934319724313591,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
38160,-249.13181559569807,-2.92056497040991,2.92056497040991,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
40166,-250.30376520537652,-2.9039182712383114,2.9039182712383114,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
42172,-249.51343733726273,-2.9076406734090567,2.9076406734090567,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
44178,-244.03067426378297,-2.8921033217943224,2.8921033217943224,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
46184,-245.05132092380688,-2.8882308208917045,2.8882308208917045,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
48191,-241.1183425250456,-2.8787663057962813,2.8787663057962813,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
50197,-244.43109827103015,-2.880038252754226,2.880038252754226,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
52203,-241.6949608913334,-2.879208220342522,2.879208220342522,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
54209,-236.66638166520488,-2.884922526429445,2.884922526429445,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
56216,-244.73324311038212,-2.874477539202107,2.874477539202107,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
58222,-245.999259273316,-2.867485470616367,2.867485470616367,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
60228,-242.9261201119141,-2.854738541293042,2.854738541293042,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
62234,-242.72589962974718,-2.848435101900846,2.848435101900846,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
64240,-240.9487053631282,-2.849917063235935,2.849917063235935,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
66247,-242.18287085187018,-2.8539716601424097,2.8539716601424097,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
68253,-241.30257562180404,-2.843264510208677,2.843264510208677,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
70259,-241.21596220611366,-2.84819416616896,2.84819416616896,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
72265,-237.88718227472813,-2.8555621820400177,2.8555621820400177,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
74272,-237.5071994091562,-2.8542159953406925,2.8542159953406925,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
76278,-237.04237632033386,-2.8629518299446537,2.8629518299446537,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
78284,-238.33717906492612,-2.8515214042937846,2.8515214042937846,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
80290,-239.46818246529972,-2.8387653353517774,2.8387653353517774,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
82296,-240.18821336646948,-2.8249085193305037,2.8249085193305037,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
84303,-239.1614524207609,-2.832567674305597,2.832567674305597,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
86309,-239.82257206030653,-2.833527703100441,2.833527703100441,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
88315,-239.1277579233312,-2.830175632128568,2.830175632128568,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
90321,-236.02478266611843,-2.8286452888563853,2.8286452888563853,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
92328,-235.639726067099,-2.8211674449587227,2.8211674449587227,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
94334,-236.94026087235525,-2.828171340798766,2.828171340798766,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
96340,-236.46012695469048,-2.824536683758091,2.824536683758091,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
98346,-237.7308569145197,-2.8207454415498563,2.8207454415498563,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
100353,-238.85251949897912,-2.815027515628732,2.815027515628732,FP3O,Blind,True,seed_0,FP3O_Blind_Coupled_Safety_True,40
2048,-243.93597762860787,-3.0336912778874647,3.0336912778874647,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
4054,-241.1136325591014,-3.020860254286223,3.020860254286223,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
6060,-232.51839995872575,-3.0083081341046056,3.0083081341046056,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
8066,-228.01502665284144,-2.982143515421171,2.982143515421171,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
10072,-223.34048282575606,-2.967231603617439,2.967231603617439,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
12079,-228.75987384517867,-2.9489714899953547,2.9489714899953547,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
14085,-235.1810181493824,-2.9705982360133985,2.9705982360133985,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
16091,-236.67322455039815,-2.9775230045712076,2.9775230045712076,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
18097,-237.11386301412736,-2.986960616240736,2.986960616240736,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
20104,-233.175021531127,-2.987094315438962,2.987094315438962,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
22110,-241.42344547736514,-2.9628039784778117,2.9628039784778117,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
24116,-235.0161328979587,-2.948737830106975,2.948737830106975,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
26122,-236.62298559814332,-2.948458419189907,2.948458419189907,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
28128,-238.96554998396002,-2.9265505855840597,2.9265505855840597,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
30135,-243.0959512128659,-2.930396986279521,2.930396986279521,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
32141,-248.8229586205431,-2.9216648655958912,2.9216648655958912,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
34147,-244.03570109434324,-2.9119529584663484,2.9119529584663484,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
36153,-242.9802774766522,-2.91551760847448,2.91551760847448,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
38160,-247.0868640583306,-2.9148858549262116,2.9148858549262116,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
40166,-250.32981249579717,-2.9047264831339055,2.9047264831339055,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
42172,-249.472554434783,-2.912132560864178,2.912132560864178,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
44178,-241.8045549147792,-2.8936655993261646,2.8936655993261646,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
46184,-242.27110022356305,-2.8953585059614397,2.8953585059614397,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
48191,-246.76226824550514,-2.8959759976415227,2.8959759976415227,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
50197,-246.1467869411115,-2.886726991575362,2.886726991575362,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
52203,-245.70177258572255,-2.8846899413517058,2.8846899413517058,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
54209,-252.90951859503576,-2.8670196198755074,2.8670196198755074,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
56216,-250.3740099491558,-2.872408612444778,2.872408612444778,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
58222,-248.83936723202663,-2.8660783238440715,2.8660783238440715,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
60228,-244.85436286020882,-2.8571939052164383,2.8571939052164383,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
62234,-238.40658948198242,-2.8632380567877527,2.8632380567877527,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
64240,-235.3818219511636,-2.852637515889728,2.852637515889728,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
66247,-236.80663196975246,-2.837443052404788,2.837443052404788,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
68253,-240.09846103575794,-2.8232443987981353,2.8232443987981353,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
70259,-233.2847625023504,-2.82825227649123,2.82825227649123,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
72265,-234.244270501208,-2.8176628156367878,2.8176628156367878,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
74272,-235.11162094003768,-2.8309917278832692,2.8309917278832692,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
76278,-235.87991468097192,-2.8144061371714435,2.8144061371714435,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
78284,-235.99639430885946,-2.8262361616458005,2.8262361616458005,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
80290,-236.81365923126268,-2.82578982787845,2.82578982787845,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
82296,-238.27649206907648,-2.823143708226329,2.823143708226329,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
84303,-239.29235886340587,-2.8180682786416438,2.8180682786416438,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
86309,-239.1091244355162,-2.8188435619417915,2.8188435619417915,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
88315,-239.76935577212834,-2.816822868443898,2.816822868443898,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
90321,-240.42045588211997,-2.82005977191452,2.82005977191452,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
92328,-239.68754249102037,-2.8176841201381237,2.8176841201381237,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
94334,-239.5391475138457,-2.8154133192363826,2.8154133192363826,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
96340,-237.6951522570377,-2.8115518535330493,2.8115518535330493,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
98346,-239.6271099097158,-2.8091073016912183,2.8091073016912183,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
100353,-238.18045161274443,-2.8067165207283744,2.8067165207283744,FP3O,Blind,True,seed_1,FP3O_Blind_Coupled_Safety_True,40
2048,-244.58225134408738,-3.029588316744401,3.029588316744401,FP3O,Blind,True,seed_2,FP3O_Blind_Coupled_Safety_True,40
4054,-244.43280519857066,-2.9931477697345006,2.9931477697345006,FP3O,Blind,True,seed_2,FP3O_Blind_Coupled_Safety_True,40
6060,-245.90604721251452,-2.9722976200926507,2.9722976200926507,FP3O,Blind,True,seed_2,FP3O_Blind_Coupled_Safety_True,40
8066,-246.18864482604624,-2.9598121528232886,2.9598121528232886,FP3O,Blind,True,seed_2,FP3O_Blind_Coupled_Safety_True,40
10072,-244.96754648520502,-2.95032932457058,2.95032932457058,FP3O,Blind,True,seed_2,FP3O_Blind_Coupled_Safety_True,40
12079,-247.83667103536163,-2.9505019492469335,2.9505019492469335,FP3O,Blind,True,seed_2,FP3O_Blind_Coupled_Safety_True,40
14085,-251.1499894771898,-2.9437118409737346,2.9437118409737346,FP3O,Blind,True,seed_2,FP3O_Blind_Coupled_Safety_True,40
16091,-249.65551858441782,-2.9169239939254505,2.9169239939254505,FP3O,Blind,True,seed_2,FP3O_Blind_Coupled_Safety_True,40
18097,-253.35962746175505,-2.915347579368759,2.915347579368759,FP3O,Blind,True,seed_2,FP3O_Blind_Coupled_Safety_True,40
20104,-250.5581989488755,-2.9160661620175787,2.9160661620175787,FP3O,Blind,True,seed_2,FP3O_Blind_Coupled_Safety_True,40
22110,-256.9164124855965,-2.915162288661043,2.915162288661043,FP3O,Blind,True,seed_2,FP3O_Blind_Coupled_Safety_True,40
24116,-250.93870629296228,-2.920069728947925,2.920069728947925,FP3O,Blind,True,seed_2,FP3O_Blind_Coupled_Safety_True,40
