step,rollout/ep_rew_mean,train/entropy_loss,rollout/ep_len_mean,algorithm,safety,seed,experiment
978944,-0.22582721710205078,-1.8358489274978638,16.0,FP3O,True,seed_0,FP3O_Safety_True
983040,-0.22202405333518982,-1.8702253103256226,16.0,FP3O,True,seed_0,FP3O_Safety_True
987136,-0.2136995643377304,-1.875345230102539,16.0,FP3O,True,seed_0,FP3O_Safety_True
991232,-0.23297514021396637,-1.8251277208328247,16.0,FP3O,True,seed_0,FP3O_Safety_True
995328,-0.23368124663829803,-1.8440876007080078,16.0,FP3O,True,seed_0,FP3O_Safety_True
999424,-0.24544131755828857,-1.8771458864212036,16.0,FP3O,True,seed_0,FP3O_Safety_True
1003520,-0.24855081737041473,-1.8343260288238525,16.0,FP3O,True,seed_0,FP3O_Safety_True
1007616,-0.2353745698928833,-1.791534662246704,16.0,FP3O,True,seed_0,FP3O_Safety_True
1011712,-0.23857738077640533,-1.8159780502319336,16.0,FP3O,True,seed_0,FP3O_Safety_True
1015808,-0.20597653090953827,-1.790333867073059,16.0,FP3O,True,seed_0,FP3O_Safety_True
1019904,-0.22178536653518677,-1.8202444314956665,16.0,FP3O,True,seed_0,FP3O_Safety_True
1024000,-0.23299355804920197,-1.825200080871582,16.0,FP3O,True,seed_0,FP3O_Safety_True
1028096,-0.21420228481292725,-1.8102681636810303,16.0,FP3O,True,seed_0,FP3O_Safety_True
1032192,-0.22513779997825623,-1.818683385848999,16.0,FP3O,True,seed_0,FP3O_Safety_True
1036288,-0.20802581310272217,-1.8369207382202148,16.0,FP3O,True,seed_0,FP3O_Safety_True
1040384,-0.21857872605323792,-1.8075026273727417,16.0,FP3O,True,seed_0,FP3O_Safety_True
1044480,-0.22911514341831207,-1.8343051671981812,16.0,FP3O,True,seed_0,FP3O_Safety_True
1048576,-0.21348433196544647,-1.834354281425476,16.0,FP3O,True,seed_0,FP3O_Safety_True
1052672,-0.2157248556613922,-1.8292359113693237,16.0,FP3O,True,seed_0,FP3O_Safety_True
1056768,-0.21854457259178162,-1.824557900428772,16.0,FP3O,True,seed_0,FP3O_Safety_True
1060864,-0.20754209160804749,-1.81615149974823,16.0,FP3O,True,seed_0,FP3O_Safety_True
1064960,-0.20275379717350006,-1.7899090051651,16.0,FP3O,True,seed_0,FP3O_Safety_True
1069056,-0.21883231401443481,-1.8176014423370361,16.0,FP3O,True,seed_0,FP3O_Safety_True
1073152,-0.21650336682796478,-1.7967458963394165,16.0,FP3O,True,seed_0,FP3O_Safety_True
1077248,-0.2130732387304306,-1.8584760427474976,16.0,FP3O,True,seed_0,FP3O_Safety_True
1081344,-0.2111835479736328,-1.8751721382141113,16.0,FP3O,True,seed_0,FP3O_Safety_True
1085440,-0.21814340353012085,-1.8727108240127563,16.0,FP3O,True,seed_0,FP3O_Safety_True
1089536,-0.2123810052871704,-1.905914545059204,16.0,FP3O,True,seed_0,FP3O_Safety_True
1093632,-0.20903615653514862,-1.919967532157898,16.0,FP3O,True,seed_0,FP3O_Safety_True
1097728,-0.20028358697891235,-1.9601331949234009,16.0,FP3O,True,seed_0,FP3O_Safety_True
1101824,-0.20510511100292206,-1.9487152099609375,16.0,FP3O,True,seed_0,FP3O_Safety_True
1105920,-0.21116045117378235,-1.9531339406967163,16.0,FP3O,True,seed_0,FP3O_Safety_True
1110016,-0.21390396356582642,-1.961379051208496,16.0,FP3O,True,seed_0,FP3O_Safety_True
1114112,-0.1813945770263672,-1.9677057266235352,16.0,FP3O,True,seed_0,FP3O_Safety_True
1118208,-0.20512251555919647,-2.0419600009918213,16.0,FP3O,True,seed_0,FP3O_Safety_True
1122304,-0.2028384655714035,-2.101649522781372,16.0,FP3O,True,seed_0,FP3O_Safety_True
1126400,-0.1985439509153366,-2.1250808238983154,16.0,FP3O,True,seed_0,FP3O_Safety_True
1130496,-0.19939132034778595,-2.1632423400878906,16.0,FP3O,True,seed_0,FP3O_Safety_True
1134592,-0.20078101754188538,-2.1697821617126465,16.0,FP3O,True,seed_0,FP3O_Safety_True
1138688,-0.19836334884166718,-2.158747434616089,16.0,FP3O,True,seed_0,FP3O_Safety_True
1142784,-0.21464824676513672,-2.1614513397216797,16.0,FP3O,True,seed_0,FP3O_Safety_True
1146880,-0.20806291699409485,-2.142528772354126,16.0,FP3O,True,seed_0,FP3O_Safety_True
1150976,-0.21598507463932037,-2.1333730220794678,16.0,FP3O,True,seed_0,FP3O_Safety_True
1155072,-0.1946333646774292,-2.1100778579711914,16.0,FP3O,True,seed_0,FP3O_Safety_True
1159168,-0.19988460838794708,-2.12913179397583,16.0,FP3O,True,seed_0,FP3O_Safety_True
1163264,-0.2003093659877777,-2.12607479095459,16.0,FP3O,True,seed_0,FP3O_Safety_True
1167360,-0.20910614728927612,-2.0883922576904297,16.0,FP3O,True,seed_0,FP3O_Safety_True
1171456,-0.2039969265460968,-2.0933432579040527,16.0,FP3O,True,seed_0,FP3O_Safety_True
1175552,-0.18736156821250916,-2.0756008625030518,16.0,FP3O,True,seed_0,FP3O_Safety_True
1179648,-0.2059251219034195,-2.0671935081481934,16.0,FP3O,True,seed_0,FP3O_Safety_True
1183744,-0.21122801303863525,-2.061138868331909,16.0,FP3O,True,seed_0,FP3O_Safety_True
1187840,-0.187716543674469,-2.004709005355835,16.0,FP3O,True,seed_0,FP3O_Safety_True
1191936,-0.20358404517173767,-1.9829752445220947,16.0,FP3O,True,seed_0,FP3O_Safety_True
1196032,-0.20395217835903168,-2.013946533203125,16.0,FP3O,True,seed_0,FP3O_Safety_True
1200128,-0.19813932478427887,-2.0023508071899414,16.0,FP3O,True,seed_0,FP3O_Safety_True
1204224,-0.20081479847431183,-1.9446203708648682,16.0,FP3O,True,seed_0,FP3O_Safety_True
1208320,-0.19624198973178864,-1.9656760692596436,16.0,FP3O,True,seed_0,FP3O_Safety_True
1212416,-0.19364282488822937,-1.9737004041671753,16.0,FP3O,True,seed_0,FP3O_Safety_True
1216512,-0.16956861317157745,-1.9471664428710938,16.0,FP3O,True,seed_0,FP3O_Safety_True
1220608,-0.19546252489089966,-1.901421070098877,16.0,FP3O,True,seed_0,FP3O_Safety_True
1224704,-0.18616750836372375,-1.9390034675598145,16.0,FP3O,True,seed_0,FP3O_Safety_True
1228800,-0.1853518933057785,-1.9403393268585205,16.0,FP3O,True,seed_0,FP3O_Safety_True
1232896,-0.18700982630252838,-1.9476240873336792,16.0,FP3O,True,seed_0,FP3O_Safety_True
1236992,-0.19419105350971222,-1.923887014389038,16.0,FP3O,True,seed_0,FP3O_Safety_True
1241088,-0.1959918588399887,-1.8937389850616455,16.0,FP3O,True,seed_0,FP3O_Safety_True
1245184,-0.18262024223804474,-1.8737592697143555,16.0,FP3O,True,seed_0,FP3O_Safety_True
1249280,-0.1792818009853363,-1.870228886604309,16.0,FP3O,True,seed_0,FP3O_Safety_True
1253376,-0.19224978983402252,-1.8994722366333008,16.0,FP3O,True,seed_0,FP3O_Safety_True
1257472,-0.19979894161224365,-1.8587168455123901,16.0,FP3O,True,seed_0,FP3O_Safety_True
1261568,-0.19628791511058807,-1.8582795858383179,16.0,FP3O,True,seed_0,FP3O_Safety_True
1265664,-0.17732863128185272,-1.8999567031860352,16.0,FP3O,True,seed_0,FP3O_Safety_True
1269760,-0.18988829851150513,-1.881119966506958,16.0,FP3O,True,seed_0,FP3O_Safety_True
1273856,-0.18273210525512695,-1.8835959434509277,16.0,FP3O,True,seed_0,FP3O_Safety_True
1277952,-0.18767276406288147,-1.8558998107910156,16.0,FP3O,True,seed_0,FP3O_Safety_True
1282048,-0.1761084944009781,-1.87894868850708,16.0,FP3O,True,seed_0,FP3O_Safety_True
1286144,-0.17575767636299133,-1.858327865600586,16.0,FP3O,True,seed_0,FP3O_Safety_True
1290240,-0.17059746384620667,-1.8910127878189087,16.0,FP3O,True,seed_0,FP3O_Safety_True
1294336,-0.19023138284683228,-1.8988184928894043,16.0,FP3O,True,seed_0,FP3O_Safety_True
1298432,-0.17367547750473022,-1.8747998476028442,16.0,FP3O,True,seed_0,FP3O_Safety_True
1302528,-0.18840734660625458,-1.886171817779541,16.0,FP3O,True,seed_0,FP3O_Safety_True
1306624,-0.1744992583990097,-1.8713966608047485,16.0,FP3O,True,seed_0,FP3O_Safety_True
1310720,-0.17617806792259216,-1.8684786558151245,16.0,FP3O,True,seed_0,FP3O_Safety_True
1314816,-0.18905192613601685,-1.8676921129226685,16.0,FP3O,True,seed_0,FP3O_Safety_True
1318912,-0.18087910115718842,-1.8651236295700073,16.0,FP3O,True,seed_0,FP3O_Safety_True
1323008,-0.1717611700296402,-1.8826255798339844,16.0,FP3O,True,seed_0,FP3O_Safety_True
1327104,-0.172514870762825,-1.8750728368759155,16.0,FP3O,True,seed_0,FP3O_Safety_True
1331200,-0.17749202251434326,-1.855780005455017,16.0,FP3O,True,seed_0,FP3O_Safety_True
1335296,-0.16449882090091705,-1.8693324327468872,16.0,FP3O,True,seed_0,FP3O_Safety_True
1339392,-0.15743236243724823,-1.8580090999603271,16.0,FP3O,True,seed_0,FP3O_Safety_True
1343488,-0.184238001704216,-1.8713139295578003,16.0,FP3O,True,seed_0,FP3O_Safety_True
1347584,-0.20134097337722778,-1.8352549076080322,16.0,FP3O,True,seed_0,FP3O_Safety_True
1351680,-0.17760391533374786,-1.8321363925933838,16.0,FP3O,True,seed_0,FP3O_Safety_True
1355776,-0.17980417609214783,-1.8537520170211792,16.0,FP3O,True,seed_0,FP3O_Safety_True
1359872,-0.17958347499370575,-1.867026686668396,16.0,FP3O,True,seed_0,FP3O_Safety_True
1363968,-0.17224134504795074,-1.8351480960845947,16.0,FP3O,True,seed_0,FP3O_Safety_True
1368064,-0.17426905035972595,-1.864814043045044,16.0,FP3O,True,seed_0,FP3O_Safety_True
1372160,-0.1930866241455078,-1.882135272026062,16.0,FP3O,True,seed_0,FP3O_Safety_True
1376256,-0.19881181418895721,-1.8732960224151611,16.0,FP3O,True,seed_0,FP3O_Safety_True
1380352,-0.18212582170963287,-1.8793498277664185,16.0,FP3O,True,seed_0,FP3O_Safety_True
1384448,-0.1903402954339981,-1.865063190460205,16.0,FP3O,True,seed_0,FP3O_Safety_True
1388544,-0.16359849274158478,-1.8601081371307373,16.0,FP3O,True,seed_0,FP3O_Safety_True
1392640,-0.17973552644252777,-1.8341827392578125,16.0,FP3O,True,seed_0,FP3O_Safety_True
1396736,-0.17669785022735596,-1.8397678136825562,16.0,FP3O,True,seed_0,FP3O_Safety_True
1400832,-0.18804150819778442,-1.8705166578292847,16.0,FP3O,True,seed_0,FP3O_Safety_True
1404928,-0.18309138715267181,-1.8583979606628418,16.0,FP3O,True,seed_0,FP3O_Safety_True
1409024,-0.1748243272304535,-1.8429615497589111,16.0,FP3O,True,seed_0,FP3O_Safety_True
1413120,-0.1766418069601059,-1.83243989944458,16.0,FP3O,True,seed_0,FP3O_Safety_True
1417216,-0.17605304718017578,-1.859641671180725,16.0,FP3O,True,seed_0,FP3O_Safety_True
1421312,-0.1779475063085556,-1.855454683303833,16.0,FP3O,True,seed_0,FP3O_Safety_True
1425408,-0.18240807950496674,-1.8326566219329834,16.0,FP3O,True,seed_0,FP3O_Safety_True
1429504,-0.17586709558963776,-1.8138757944107056,16.0,FP3O,True,seed_0,FP3O_Safety_True
1433600,-0.18277794122695923,-1.8100610971450806,16.0,FP3O,True,seed_0,FP3O_Safety_True
1437696,-0.19885173439979553,-1.7872493267059326,16.0,FP3O,True,seed_0,FP3O_Safety_True
1441792,-0.16990266740322113,-1.7516047954559326,16.0,FP3O,True,seed_0,FP3O_Safety_True
1445888,-0.17770127952098846,-1.8116000890731812,16.0,FP3O,True,seed_0,FP3O_Safety_True
1449984,-0.1730964630842209,-1.7986829280853271,16.0,FP3O,True,seed_0,FP3O_Safety_True
1454080,-0.17558099329471588,-1.8334228992462158,16.0,FP3O,True,seed_0,FP3O_Safety_True
1458176,-0.16999799013137817,-1.8275954723358154,16.0,FP3O,True,seed_0,FP3O_Safety_True
1462272,-0.1607261449098587,-1.8271799087524414,16.0,FP3O,True,seed_0,FP3O_Safety_True
1466368,-0.1687029004096985,-1.8587844371795654,16.0,FP3O,True,seed_0,FP3O_Safety_True
1470464,-0.18261513113975525,-1.8314393758773804,16.0,FP3O,True,seed_0,FP3O_Safety_True
1474560,-0.16628383100032806,-1.853528380393982,16.0,FP3O,True,seed_0,FP3O_Safety_True
1478656,-0.17202123999595642,-1.8367877006530762,16.0,FP3O,True,seed_0,FP3O_Safety_True
1482752,-0.1794605702161789,-1.8412421941757202,16.0,FP3O,True,seed_0,FP3O_Safety_True
1486848,-0.1789862960577011,-1.8583444356918335,16.0,FP3O,True,seed_0,FP3O_Safety_True
1490944,-0.17001031339168549,-1.844303846359253,16.0,FP3O,True,seed_0,FP3O_Safety_True
1495040,-0.1593262255191803,-1.8449711799621582,16.0,FP3O,True,seed_0,FP3O_Safety_True
1499136,-0.17054954171180725,-1.8572070598602295,16.0,FP3O,True,seed_0,FP3O_Safety_True
1503232,-0.16311143338680267,-1.8314265012741089,16.0,FP3O,True,seed_0,FP3O_Safety_True
1507328,-0.1590711623430252,-1.811280369758606,16.0,FP3O,True,seed_0,FP3O_Safety_True
1511424,-0.18167449533939362,-1.8166439533233643,16.0,FP3O,True,seed_0,FP3O_Safety_True
1515520,-0.17732438445091248,-1.825243353843689,16.0,FP3O,True,seed_0,FP3O_Safety_True
1519616,-0.18084409832954407,-1.8291044235229492,16.0,FP3O,True,seed_0,FP3O_Safety_True
1523712,-0.17919422686100006,-1.8131183385849,16.0,FP3O,True,seed_0,FP3O_Safety_True
1527808,-0.16933220624923706,-1.8166805505752563,16.0,FP3O,True,seed_0,FP3O_Safety_True
1531904,-0.18178397417068481,-1.8237208127975464,16.0,FP3O,True,seed_0,FP3O_Safety_True
1536000,-0.15849721431732178,-1.8397401571273804,16.0,FP3O,True,seed_0,FP3O_Safety_True
1540096,-0.17595936357975006,-1.8390495777130127,16.0,FP3O,True,seed_0,FP3O_Safety_True
1544192,-0.14246174693107605,-1.824144721031189,16.0,FP3O,True,seed_0,FP3O_Safety_True
1548288,-0.13529528677463531,-1.7893117666244507,16.0,FP3O,True,seed_0,FP3O_Safety_True
1552384,-0.16554680466651917,-1.7877732515335083,16.0,FP3O,True,seed_0,FP3O_Safety_True
1556480,-0.13006344437599182,-1.7791248559951782,16.0,FP3O,True,seed_0,FP3O_Safety_True
1560576,-0.13971088826656342,-1.7954888343811035,16.0,FP3O,True,seed_0,FP3O_Safety_True
1564672,-0.14275150001049042,-1.798919677734375,16.0,FP3O,True,seed_0,FP3O_Safety_True
1568768,-0.14193257689476013,-1.7958749532699585,16.0,FP3O,True,seed_0,FP3O_Safety_True
1572864,-0.14174199104309082,-1.7922189235687256,16.0,FP3O,True,seed_0,FP3O_Safety_True
1576960,-0.1469653844833374,-1.7927929162979126,16.0,FP3O,True,seed_0,FP3O_Safety_True
1581056,-0.13903136551380157,-1.7895337343215942,16.0,FP3O,True,seed_0,FP3O_Safety_True
1585152,-0.140229731798172,-1.794499397277832,16.0,FP3O,True,seed_0,FP3O_Safety_True
1589248,-0.14248235523700714,-1.8033227920532227,16.0,FP3O,True,seed_0,FP3O_Safety_True
1593344,-0.13956600427627563,-1.792855143547058,16.0,FP3O,True,seed_0,FP3O_Safety_True
1597440,-0.13310891389846802,-1.775465488433838,16.0,FP3O,True,seed_0,FP3O_Safety_True
1601536,-0.13510684669017792,-1.7743030786514282,16.0,FP3O,True,seed_0,FP3O_Safety_True
1605632,-0.1397469937801361,-1.7529278993606567,16.0,FP3O,True,seed_0,FP3O_Safety_True
1609728,-0.1376444548368454,-1.7537626028060913,16.0,FP3O,True,seed_0,FP3O_Safety_True
1613824,-0.1180129274725914,-1.77422297000885,16.0,FP3O,True,seed_0,FP3O_Safety_True
1617920,-0.13711018860340118,-1.756492018699646,16.0,FP3O,True,seed_0,FP3O_Safety_True
1622016,-0.11275100708007812,-1.7565513849258423,16.0,FP3O,True,seed_0,FP3O_Safety_True
1626112,-0.1187582015991211,-1.7833549976348877,16.0,FP3O,True,seed_0,FP3O_Safety_True
1630208,-0.11775404214859009,-1.756644606590271,16.0,FP3O,True,seed_0,FP3O_Safety_True
1634304,-0.11348656564950943,-1.7320412397384644,16.0,FP3O,True,seed_0,FP3O_Safety_True
1638400,-0.10711228102445602,-1.7336033582687378,16.0,FP3O,True,seed_0,FP3O_Safety_True
1642496,-0.11717919260263443,-1.7564258575439453,16.0,FP3O,True,seed_0,FP3O_Safety_True
1646592,-0.11327504366636276,-1.7575719356536865,16.0,FP3O,True,seed_0,FP3O_Safety_True
1650688,-0.11545096337795258,-1.7523713111877441,16.0,FP3O,True,seed_0,FP3O_Safety_True
1654784,-0.10723002254962921,-1.7323802709579468,16.0,FP3O,True,seed_0,FP3O_Safety_True
1658880,-0.09653270989656448,-1.7254804372787476,16.0,FP3O,True,seed_0,FP3O_Safety_True
1662976,-0.08306872099637985,-1.7558265924453735,16.0,FP3O,True,seed_0,FP3O_Safety_True
1667072,-0.09527182579040527,-1.7223533391952515,16.0,FP3O,True,seed_0,FP3O_Safety_True
1671168,-0.08665505051612854,-1.7359728813171387,16.0,FP3O,True,seed_0,FP3O_Safety_True
1675264,-0.09973574429750443,-1.7443108558654785,16.0,FP3O,True,seed_0,FP3O_Safety_True
1679360,-0.09558083862066269,-1.703184723854065,16.0,FP3O,True,seed_0,FP3O_Safety_True
1683456,-0.09976580739021301,-1.7474080324172974,16.0,FP3O,True,seed_0,FP3O_Safety_True
1687552,-0.08811546117067337,-1.7251191139221191,16.0,FP3O,True,seed_0,FP3O_Safety_True
1691648,-0.08502135425806046,-1.7306050062179565,16.0,FP3O,True,seed_0,FP3O_Safety_True
1695744,-0.09311120957136154,-1.7293392419815063,16.0,FP3O,True,seed_0,FP3O_Safety_True
1699840,-0.0757058784365654,-1.7220721244812012,16.0,FP3O,True,seed_0,FP3O_Safety_True
1703936,-0.0820530578494072,-1.702413558959961,16.0,FP3O,True,seed_0,FP3O_Safety_True
1708032,-0.07137670367956161,-1.7049717903137207,16.0,FP3O,True,seed_0,FP3O_Safety_True
1712128,-0.0827116072177887,-1.738241195678711,16.0,FP3O,True,seed_0,FP3O_Safety_True
1716224,-0.07474244385957718,-1.7279175519943237,16.0,FP3O,True,seed_0,FP3O_Safety_True
1720320,-0.0728331208229065,-1.7480524778366089,16.0,FP3O,True,seed_0,FP3O_Safety_True
1724416,-0.0799747109413147,-1.7481555938720703,16.0,FP3O,True,seed_0,FP3O_Safety_True
1728512,-0.07656124979257584,-1.752708911895752,16.0,FP3O,True,seed_0,FP3O_Safety_True
1732608,-0.06976056098937988,-1.7482374906539917,16.0,FP3O,True,seed_0,FP3O_Safety_True
1736704,-0.06918597221374512,-1.7398589849472046,16.0,FP3O,True,seed_0,FP3O_Safety_True
1740800,-0.07641177624464035,-1.7415307760238647,16.0,FP3O,True,seed_0,FP3O_Safety_True
1744896,-0.0710904449224472,-1.7439409494400024,16.0,FP3O,True,seed_0,FP3O_Safety_True
1748992,-0.07130082696676254,-1.7301229238510132,16.0,FP3O,True,seed_0,FP3O_Safety_True
1753088,-0.06877294927835464,-1.730712652206421,16.0,FP3O,True,seed_0,FP3O_Safety_True
1757184,-0.06459228694438934,-1.752284049987793,16.0,FP3O,True,seed_0,FP3O_Safety_True
1761280,-0.06430330127477646,-1.7406692504882812,16.0,FP3O,True,seed_0,FP3O_Safety_True
1765376,-0.05209343135356903,-1.731974720954895,16.0,FP3O,True,seed_0,FP3O_Safety_True
1769472,-0.05585290119051933,-1.7385859489440918,16.0,FP3O,True,seed_0,FP3O_Safety_True
1773568,-0.048069972544908524,-1.7445873022079468,16.0,FP3O,True,seed_0,FP3O_Safety_True
1777664,-0.05752170458436012,-1.7266967296600342,16.0,FP3O,True,seed_0,FP3O_Safety_True
1781760,-0.0402475968003273,-1.704472541809082,16.0,FP3O,True,seed_0,FP3O_Safety_True
1785856,-0.033894672989845276,-1.7153308391571045,16.0,FP3O,True,seed_0,FP3O_Safety_True
1789952,-0.04168718680739403,-1.733970046043396,16.0,FP3O,True,seed_0,FP3O_Safety_True
1794048,-0.04369143024086952,-1.6908668279647827,16.0,FP3O,True,seed_0,FP3O_Safety_True
1798144,-0.04868574067950249,-1.6837562322616577,16.0,FP3O,True,seed_0,FP3O_Safety_True
1802240,-0.03583915904164314,-1.6581209897994995,16.0,FP3O,True,seed_0,FP3O_Safety_True
1806336,-0.03538409247994423,-1.6625280380249023,16.0,FP3O,True,seed_0,FP3O_Safety_True
1810432,-0.02661973051726818,-1.6447811126708984,16.0,FP3O,True,seed_0,FP3O_Safety_True
1814528,-0.03406956419348717,-1.666327953338623,16.0,FP3O,True,seed_0,FP3O_Safety_True
1818624,-0.0156998410820961,-1.6514112949371338,16.0,FP3O,True,seed_0,FP3O_Safety_True
1822720,-0.02427504025399685,-1.6545608043670654,16.0,FP3O,True,seed_0,FP3O_Safety_True
1826816,-0.02613133378326893,-1.6362650394439697,16.0,FP3O,True,seed_0,FP3O_Safety_True
1830912,-0.02633325569331646,-1.6523581743240356,16.0,FP3O,True,seed_0,FP3O_Safety_True
1835008,-0.024383390322327614,-1.6410542726516724,16.0,FP3O,True,seed_0,FP3O_Safety_True
1839104,-0.021343596279621124,-1.6008074283599854,16.0,FP3O,True,seed_0,FP3O_Safety_True
1843200,-0.019615232944488525,-1.6188195943832397,16.0,FP3O,True,seed_0,FP3O_Safety_True
1847296,-0.013404523953795433,-1.605066180229187,16.0,FP3O,True,seed_0,FP3O_Safety_True
1851392,-0.021329374983906746,-1.6149353981018066,16.0,FP3O,True,seed_0,FP3O_Safety_True
1855488,-0.020398037508130074,-1.5970065593719482,16.0,FP3O,True,seed_0,FP3O_Safety_True
1859584,-0.020195970311760902,-1.6332088708877563,16.0,FP3O,True,seed_0,FP3O_Safety_True
1863680,-0.028627198189496994,-1.657161831855774,16.0,FP3O,True,seed_0,FP3O_Safety_True
1867776,-0.03211940824985504,-1.6533814668655396,16.0,FP3O,True,seed_0,FP3O_Safety_True
1871872,-0.033715274184942245,-1.6432026624679565,16.0,FP3O,True,seed_0,FP3O_Safety_True
1875968,-0.04226385056972504,-1.6508303880691528,16.0,FP3O,True,seed_0,FP3O_Safety_True
1880064,-0.03154665604233742,-1.6443955898284912,16.0,FP3O,True,seed_0,FP3O_Safety_True
1884160,-0.011955621652305126,-1.6256608963012695,16.0,FP3O,True,seed_0,FP3O_Safety_True
1888256,-0.01939397305250168,-1.6330946683883667,16.0,FP3O,True,seed_0,FP3O_Safety_True
1892352,-0.011769486591219902,-1.6164026260375977,16.0,FP3O,True,seed_0,FP3O_Safety_True
1896448,-0.030502567067742348,-1.6376056671142578,16.0,FP3O,True,seed_0,FP3O_Safety_True
1900544,-0.028497664257884026,-1.6124821901321411,16.0,FP3O,True,seed_0,FP3O_Safety_True
1904640,-0.0161961168050766,-1.6100221872329712,16.0,FP3O,True,seed_0,FP3O_Safety_True
1908736,-0.014829005114734173,-1.620970606803894,16.0,FP3O,True,seed_0,FP3O_Safety_True
